AGRICULTURAL AND APPLIED E,ALS,108,990,97,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
AGRICULTURAL AND APPLIED E,ALS,108,990,98,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,ALS,108,999,73,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,ALS,108,999,82,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Research and Thesis,ALS,108,999,85,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
BIOLOGICAL SYSTEMS ENGINE,ALS,112,1,10,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
BIOLOGICAL SYSTEMS ENGINE,ALS,112,1,33,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Land Surveying Fundamentals,ALS,112,201,1,41,3.207,"[12.2, 43.9, 24.4, 12.2, 7.3, None, None, None, None, None, None, None, None, None, None]"
Engr Principles-Biol Systms,ALS,112,249,1,83,2.892,"[9.6, 14.5, 51.8, 2.4, 16.9, 4.8, None, None, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,270,1,57,3.07,"[22.8, 22.8, 22.8, 15.8, 12.3, 3.5, None, None, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,299,30,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intro to Computer Aided Design,ALS,112,299,35,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Struct Design-Ag Facilities,ALS,112,351,1,22,2.5,"[13.6, 4.5, 27.3, 18.2, 13.6, 13.6, 4.5, None, None, None, None, None, 4.5, None, None]"
Struct Design-Ag Facilities,ALS,112,367,1,76,3.296,"[30.3, 17.1, 42.1, 2.6, 7.9, None, None, None, None, None, None, None, None, None, None]"
Struct Design-Ag Facilities,ALS,112,367,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
On-Site Waste Water Treatment,ALS,112,372,1,25,3.18,"[12.0, 32.0, 40.0, 12.0, 4.0, None, None, None, None, None, None, None, None, None, None]"
On-Site Waste Water Treatment,ALS,112,399,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
On-Site Waste Water Treatment,ALS,112,399,9,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Career Management-Engineers,ALS,112,409,1,79,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
Biorefining: Energy & Products,ALS,112,460,1,19,3.5,"[42.1, 15.8, 42.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Engr Principles-Ag Machinery,ALS,112,475,1,17,2.824,"[11.8, 5.9, 47.1, 17.6, 11.8, 5.9, None, None, None, None, None, None, None, None, None]"
Biol Sys Eng Dsgn Practicum II,ALS,112,509,1,42,3.342,"[11.9, 21.4, None, 9.5, 2.4, None, None, None, None, None, None, None, 54.8, None, None]"
Biology in Engineering Seminar,ALS,112,517,1,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology in Engineering Seminar,ALS,112,699,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology in Engineering Seminar,ALS,112,699,21,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology in Engineering Seminar,ALS,112,699,30,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,799,30,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,799,33,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Topics,ALS,112,875,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,900,1,7,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,9,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,10,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,14,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,18,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,30,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,33,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,35,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,36,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,38,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar,ALS,112,990,39,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,112,999,18,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,1,15,3.6,"[66.7, 6.7, 13.3, 6.7, 6.7, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,2,16,3.656,"[68.8, 12.5, 6.3, 6.3, 6.3, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,3,14,3.643,"[64.3, 14.3, 7.1, 14.3, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,4,15,3.633,"[60.0, 33.3, None, None, None, 6.7, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,5,16,3.625,"[43.8, 50.0, None, None, 6.3, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,6,16,3.781,"[56.3, 43.8, None, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,7,15,3.567,"[40.0, 33.3, 26.7, None, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,8,15,3.667,"[53.3, 33.3, 6.7, 6.7, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,9,16,3.656,"[56.3, 25.0, 12.5, 6.3, None, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,10,15,3.667,"[53.3, 40.0, None, None, 6.7, None, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,11,16,3.406,"[56.3, 6.3, 18.8, 12.5, None, 6.3, None, None, None, None, None, None, None, None, None]"
LIFE SCIENCES COMMUNICATIO,ALS,120,100,12,16,3.625,"[43.8, 37.5, 18.8, None, None, None, None, None, None, None, None, None, None, None, None]"
Sci&Technology Newswriting,ALS,120,111,1,16,3.375,"[50.0, 25.0, None, 12.5, 6.3, 6.3, None, None, None, None, None, None, None, None, None]"
Sci&Technology Newswriting,ALS,120,212,1,20,3.368,"[40.0, 10.0, 35.0, None, 10.0, None, None, None, None, None, None, None, 5.0, None, None]"
Sci&Technology Newswriting,ALS,120,212,2,23,3.543,"[69.6, 13.0, None, None, 13.0, 4.3, None, None, None, None, None, None, None, None, None]"
Rsrch Mthd: Commun Indstry,ALS,120,250,1,57,3.588,"[54.4, 21.1, 15.8, 5.3, 3.5, None, None, None, None, None, None, None, None, None, None]"
Comm in Life Sci Industries,ALS,120,270,1,48,3.469,"[33.3, 37.5, 22.9, 2.1, 4.2, None, None, None, None, None, None, None, None, None, None]"
Intro to Digital Video Prod,ALS,120,314,1,21,3.857,"[76.2, 19.0, 4.8, None, None, None, None, None, None, None, None, None, None, None, None]"
Print&Electronic Media Dsgn,ALS,120,332,1,23,3.739,"[47.8, 52.2, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Visualizing Sci & Technology,ALS,120,350,1,54,3.613,"[46.3, 27.8, 24.1, None, None, None, None, None, None, None, None, None, 1.9, None, None]"
Information Radio,ALS,120,360,1,18,3.611,"[50.0, 33.3, 5.6, 11.1, None, None, None, None, None, None, None, None, None, None, None]"
Coord Intrnshp/Cooprtv Educ,ALS,120,399,40,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Advertising in Life Sciences,ALS,120,431,1,30,3.833,"[66.7, 33.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Integrated Marktng Communicatn,ALS,120,435,1,28,3.607,"[46.4, 32.1, 17.9, 3.6, None, None, None, None, None, None, None, None, None, None, None]"
Contemp Comm Tech&Soc Effct,ALS,120,440,1,32,3.781,"[81.3, 6.3, 6.3, None, 6.3, None, None, None, None, None, None, None, None, None, None]"
Pub Info Campaigns & Progms,ALS,120,515,1,13,3.923,"[84.6, 15.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Web Design for the Sciences,ALS,120,532,1,25,3.58,"[56.0, 28.0, 4.0, None, 12.0, None, None, None, None, None, None, None, None, None, None]"
Case Studies-Com of Sci & Tech,ALS,120,640,1,17,3.647,"[52.9, 35.3, 5.9, None, 5.9, None, None, None, None, None, None, None, None, None, None]"
Special Problems,ALS,120,699,8,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Topics in Mass Communication,ALS,120,880,31,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Colloquium:Mass Communicatn,ALS,120,901,1,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Public Opinion-Life Sci Issues,ALS,120,902,2,23,3.864,"[78.3, 8.7, 8.7, None, None, None, None, None, None, None, None, None, 4.3, None, None]"
Public Opinion-Life Sci Issues,ALS,120,990,10,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Public Opinion-Life Sci Issues,ALS,120,990,13,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Public Opinion-Life Sci Issues,ALS,120,990,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Public Opinion-Life Sci Issues,ALS,120,990,38,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Independent Research,ALS,120,999,25,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,130,371,1,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Seminar,ALS,130,710,1,22,,"[None, None, None, None, None, None, None, None, 0.1, 0.0, None, None, None, None, None]"
Agroecology Field Study,ALS,130,720,1,11,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Field Study,ALS,130,990,3,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Field Study,ALS,130,990,9,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Field Study,ALS,130,990,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Agroecology Field Study,ALS,130,990,16,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Prin & Prac-Crop Production,ALS,132,100,1,61,3.136,"[19.7, 23.0, 27.9, 16.4, 9.8, None, None, None, None, None, None, None, None, 3.3, None]"
Introduction to Global Health,ALS,132,203,1,35,3.771,"[65.7, 22.9, 11.4, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,299,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Introduction to Global Health,ALS,132,299,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Forage Mgmt & Utilization,ALS,132,302,1,24,3.587,"[62.5, 16.7, 4.2, 4.2, 4.2, 4.2, None, 4.2, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,371,1,8,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,375,1,9,3.889,"[88.9, None, 11.1, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,375,2,20,3.579,"[40.0, 30.0, 25.0, None, None, None, None, None, None, None, None, None, 5.0, None, None]"
Managed Grazing Field Study,ALS,132,375,11,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Managed Grazing Field Study,ALS,132,375,15,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Topics,ALS,132,399,2,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Special Topics,ALS,132,399,5,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Environmental Biophysics,ALS,132,532,1,8,3.688,"[62.5, 12.5, 25.0, None, None, None, None, None, None, None, None, None, None, None, None]"
Environmental Biophysics,ALS,132,699,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Environmental Biophysics,ALS,132,699,10,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Environmental Biophysics,ALS,132,699,13,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Practicum-Agronomy Teaching,ALS,132,799,2,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Intr. to WI Ecol.: Grad Sem,ALS,132,953,1,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,957,1,9,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,3,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,4,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,5,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,6,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,7,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,9,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,10,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,11,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,16,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,17,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,18,7,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
Seminar-Plant Breeding,ALS,132,990,20,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,101,1,367,3.16,"[32.2, 15.3, 28.6, 8.4, 11.4, 3.3, 0.5, None, None, None, None, None, 0.3, None, None]"
General Microbiology,ALS,192,102,1,39,3.487,"[41.0, 23.1, 30.8, 2.6, 2.6, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,2,38,3.461,"[42.1, 15.8, 36.8, 2.6, 2.6, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,3,39,3.487,"[41.0, 23.1, 28.2, 7.7, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology,ALS,192,102,4,36,3.343,"[33.3, 8.3, 50.0, 2.8, 2.8, None, None, None, None, None, None, None, 2.8, None, None]"
General Microbiology Lab,ALS,192,299,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,7,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,30,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,43,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,61,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,91,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,94,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,96,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
General Microbiology Lab,ALS,192,299,98,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,303,1,244,3.084,"[23.8, 17.2, 36.5, 7.0, 11.1, 4.1, 0.4, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,304,1,39,3.231,"[25.6, 15.4, 43.6, 10.3, 5.1, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,304,2,39,3.282,"[33.3, 15.4, 41.0, None, 7.7, 2.6, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,304,3,37,3.392,"[32.4, 18.9, 43.2, 5.4, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms,ALS,192,304,4,39,3.436,"[38.5, 15.4, 43.6, None, 2.6, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,1,17,3.824,"[88.2, None, 5.9, None, 5.9, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,2,16,3.906,"[81.3, 18.8, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,3,16,3.844,"[87.5, 6.3, None, None, 6.3, None, None, None, None, None, None, None, None, None, None]"
Biology of Microorganisms Lab,ALS,192,305,4,16,3.781,"[87.5, 6.3, None, None, None, 6.3, None, None, None, None, None, None, None, None, None]"
Critical Analyses-Microbiology,ALS,192,324,3,7,2.643,"[None, 14.3, 71.4, None, None, None, 14.3, None, None, None, None, None, None, None, None]"
Critical Analyses-Microbiology,ALS,192,324,4,13,2.731,"[None, 38.5, 23.1, 15.4, 7.7, 15.4, None, None, None, None, None, None, None, None, None]"
Food Microbiology,ALS,192,325,1,62,3.04,"[21.0, 14.5, 41.9, 3.2, 17.7, None, 1.6, None, None, None, None, None, None, None, None]"
Food Microbiology,ALS,192,375,3,19,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Food Microbiology,ALS,192,375,5,28,3.685,"[57.1, 17.9, 21.4, None, None, None, None, None, None, None, None, None, 3.6, None, None]"
"Divrsty, Ecol&Evolutn-Microorg",ALS,192,450,1,47,3.287,"[38.3, 19.1, 31.9, None, 6.4, None, 4.3, None, None, None, None, None, None, None, None]"
Micro Genetics & Mol Machines,ALS,192,470,1,51,2.961,"[29.4, 25.5, 15.7, 5.9, 11.8, 3.9, 7.8, None, None, None, None, None, None, None, None]"
Physiol of Microorganisms,ALS,192,526,1,70,3.514,"[57.1, 12.9, 17.1, 7.1, 2.9, 2.9, None, None, None, None, None, None, None, None, None]"
Adv Lab Techniques - Microbio,ALS,192,527,1,95,3.774,"[74.7, 11.6, 10.5, 2.1, None, 1.1, None, None, None, None, None, None, None, None, None]"
Immunology,ALS,192,528,1,43,2.561,"[11.6, 2.3, 39.5, 7.0, 18.6, 16.3, None, None, None, None, None, None, 4.7, None, None]"
Prokaryotic Molecular Biol,ALS,192,612,1,19,3.237,"[21.1, 15.8, 57.9, None, 5.3, None, None, None, None, None, None, None, None, None, None]"
Gen Virology-Multiplication,ALS,192,640,1,21,3.286,"[33.3, 19.0, 19.0, 28.6, None, None, None, None, None, None, None, None, None, None, None]"
Biol & Genetics-Filament Fungi,ALS,192,655,1,6,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,681,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,681,43,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,681,61,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
MICROBIOLOGY,ALS,192,681,95,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,2,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,5,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,7,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,14,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,30,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,57,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,58,7,4,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,71,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
Senior Honors Thesis,ALS,192,699,75,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
